| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|         1.7526195 |  1.0009562 | 0.0073191996 |    1.42 |
|         1.7739096 |  1.0010376 | 0.0073080596 |   1.428 |
|          1.795194 |  1.0024138 | 0.0073745396 |   1.435 |
|         1.8164771 | 0.99428718 |  0.007373002 |   1.443 |
|         1.8377657 |  0.9963858 | 0.0073240644 |   1.451 |
|         1.8590505 |   0.997579 | 0.0072436272 |   1.459 |
|         1.8803402 | 0.99527837 | 0.0071634976 |   1.467 |
|         1.9016242 | 0.99901187 | 0.0072619316 |   1.476 |
|         1.9229171 |  1.0014445 |  0.007269812 |   1.484 |
|         1.9442026 |  1.0007089 | 0.0072396704 |   1.493 |
|         1.9654895 | 0.99955198 |  0.007232546 |   1.502 |
|         1.9867744 |  1.0014481 | 0.0073777464 |   1.511 |
|         2.0080604 | 0.99715124 | 0.0072433908 |    1.52 |
|         2.0293426 |    1.00189 | 0.0072812512 |   1.529 |
|         2.0506265 |  1.0034641 | 0.0073073984 |   1.538 |
|         2.0719079 | 0.99290241 |  0.007285576 |   1.548 |
|         2.0931978 |   1.002576 | 0.0075090452 |   1.557 |
|         2.1144856 |  0.9969853 | 0.0074880124 |   1.567 |
|         2.1357764 | 0.99996719 | 0.0074719212 |   1.577 |
|         2.1570659 |  1.0015878 |   0.00762338 |   1.587 |
|         2.1783537 |  1.0010988 | 0.0074564768 |   1.597 |
|         2.1996406 |  0.9932769 | 0.0073633576 |   1.608 |
|         2.2209243 | 0.99841976 | 0.0074530936 |   1.619 |
|          2.242208 | 0.99515378 |  0.007463242 |    1.63 |
|         2.2634933 |  1.0030659 | 0.0075327344 |   1.641 |
|         2.2847803 |  0.9952809 | 0.0073703348 |   1.652 |
|          2.306065 | 0.99293575 |  0.007445758 |   1.663 |
|         2.3273491 |  0.9968066 | 0.0075134184 |   1.675 |
|         2.3486363 |  0.9956555 | 0.0074288664 |   1.687 |
|         2.3699216 |  1.0007435 | 0.0075669348 |   1.699 |
|           2.39121 | 0.99657758 | 0.0075675404 |   1.711 |
|         2.4124989 |  0.9965952 | 0.0075612908 |   1.724 |
|         2.4337846 |  1.0007082 |  0.007643434 |   1.737 |
|          2.455072 | 0.99380119 | 0.0076858812 |    1.75 |
|         2.4763804 | 0.98871224 | 0.0077364796 |   1.763 |
|         2.4976665 | 0.98581105 | 0.0081752268 |   1.776 |
|         2.5189524 | 0.99170257 | 0.0081931264 |    1.79 |
|         2.5402373 | 0.99800033 | 0.0081329576 |   1.804 |
|         2.5615239 |  0.9976039 | 0.0079438928 |   1.818 |
|         2.5828096 | 0.99928752 | 0.0079117076 |   1.833 |
|         2.6040757 | 0.98686469 | 0.0079661652 |   1.848 |
|          2.625359 | 0.98718359 | 0.0078694532 |   1.863 |
|         2.6466481 | 0.98125968 | 0.0083446636 |   1.878 |
|         2.6679351 | 0.98977875 |  0.008094944 |   1.894 |
|         2.6893067 | 0.99367576 | 0.0080024408 |    1.91 |
|         2.7106012 | 0.98713727 |   0.00803395 |   1.927 |
|         2.7318859 | 0.98843554 |  0.008092306 |   1.943 |
|         2.7531718 | 0.99104906 | 0.0081019556 |    1.96 |
|         2.7744564 | 0.98078994 |  0.008120724 |   1.978 |
|         2.7957372 | 0.98608185 | 0.0081045336 |   1.996 |
|         2.8170511 | 0.98489223 | 0.0081572308 |   2.014 |
|         2.8383384 | 0.98465288 |   0.00808431 |   2.032 |
|         2.8596192 | 0.98634251 | 0.0080813976 |   2.051 |
|         2.8809043 | 0.99281718 | 0.0080852184 |    2.07 |
|         2.9021905 | 0.99073744 |  0.008042788 |    2.09 |
|         2.9234769 | 0.98907502 | 0.0081201436 |    2.11 |
|         2.9447625 | 0.99206408 | 0.0079602976 |   2.131 |
|         2.9660517 |  0.9827145 | 0.0079406648 |   2.152 |
